danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,duration_ms,time_signature
0.371,0.692,9,-9.981,0,0.241,0.851,3.79e-06,0.859,0.511,91.188,07ARfS39HSzPfEWZS8opOs,206773,3.0
0.545,0.454,3,-6.706,1,0.0302,0.566,0.0,0.0541,0.393,96.784,1mnQiO568zXIrUncttTZGp,173173,4.0
0.605,0.339,5,-10.145,0,0.0324,0.855,0.0,0.254,0.491,133.046,6ps9xNXuKMgRdj32QTVS1s,202280,4.0
0.464,0.398,6,-14.282,1,0.03,0.401,0.0,0.064,0.817,98.256,5GInJChhrHyXmwb4tQFJJG,152733,4.0
0.573,0.81,9,-5.346,1,0.0301,0.328,0.0,0.115,0.756,109.428,1Ue1EeFy3jpKQLTR4HKMYF,170867,4.0
0.389,0.143,7,-14.065,1,0.0411,0.77,2.82e-05,0.136,0.13,113.01,7ETCUCheWrp9y0k3zaoCNq,248547,4.0
0.717,0.224,1,-10.832,1,0.056,0.683,0.0,0.13,0.594,140.164,1zdBFL2UtwbCEubEdcdSmU,159093,4.0
0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,1XunTmhOcj3xwh4b8P3isX,194600,4.0
0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,4kP69y3GKHi9tXckfgp4bK,169800,4.0
0.513,0.628,4,-9.056,0,0.19,0.0997,0.0,0.146,0.501,70.568,382n05RtneO3ykQlFQrAd1,213933,4.0
0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,1fidCEsYlaVE3pHwKCvpFZ,245867,4.0
0.602,0.707,11,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.09,58zsLZPvfflaiIbNWoA22O,200187,4.0
0.392,0.448,2,-7.22,1,0.029,0.103,0.000107,0.268,0.153,125.786,3K5JMAmcl9YXvjRgPefuVe,233039,3.0
0.579,0.904,10,-4.45,0,0.15,0.00687,0.0,0.0649,0.713,175.316,0mb7btREdC3wuIUmuVRgWn,187853,4.0
0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,7soJgKhQTO8hLP2JPRkL5O,194453,4.0
0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,3Te8uLyit6X3ncNW8Fp3K2,189387,4.0
0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,1Cwsd5xI8CajJz795oy4XF,300773,4.0
0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,2ouURa1AIXp3AvkS52Jry5,219867,4.0
0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,5DiXcVovI0FcY2s0icWWUu,272293,4.0
0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,0nnwn7LWHCAu09jfuH1xTA,212067,4.0
0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,0z1b34WikhOH9ZxU8QDWcv,312627,4.0
0.745,0.972,6,-5.598,1,0.0316,0.346,0.0,0.148,0.968,123.067,4TQeNHx85xcP9YRkvJC6K1,207787,4.0
0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,3uPfVXcjnpOjyzI3jb3js4,244640,4.0
0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,2skmOCFU64Bg7Ytkgwliwe,218707,4.0
0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,1OFKUn2VLafrHj7ybnap0Q,229587,4.0
0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,4o7ZPI2fmEi3piRe0Hrfpy,236627,4.0
0.482,0.807,0,-6.976,1,0.0457,0.0281,0.0,0.177,0.516,187.918,75HZ6Wxnw8xbgz6HU9kKCS,254547,4.0
0.568,0.94,1,-5.401,1,0.0411,0.000431,4.96e-05,0.0779,0.738,97.096,2hx4ptqsE8dboLH3NCLmaN,231400,4.0
0.772,0.705,0,-6.255,1,0.0411,0.247,0.0,0.23,0.834,124.908,46q5BtHso0ECuTKeq70ZhW,225700,4.0
0.515,0.903,0,-8.832,1,0.0443,0.014,0.0218,0.38,0.927,116.44,1uCqIhOePc6hDMG2ijk8sp,232720,4.0
0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,3B4q6KbHbGV51HO3GznBFF,170907,4.0
0.419,0.945,4,-5.406,1,0.119,0.0985,0.0121,0.23,0.695,181.175,1ru5R5iSawvuMELqKXxLjS,194760,4.0
0.514,0.8170000000000001,7,-6.489,1,0.05,0.0118,8.249999999999999e-06,0.346,0.734,186.765,0WHOPmOuQKuu05k4g3UTvk,280813,4.0
0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00193,0.291,0.624,91.105,3354J49VpkbZJho7Ztdzpw,272973,4.0
0.232,0.925,9,-19.327,0,0.329,0.908,0.5760000000000001,0.835,0.0426,101.225,69iiDrtnLNPWviEvaaRuvC,20413,3.0
0.373,0.937,11,-2.133,0,0.0834,0.000811,6.37e-05,0.815,0.46,150.242,4HUqrGAZ5f0gHRor7z9BFc,183773,4.0
0.283,0.22,5,-22.951,1,0.443,0.953,2.35e-06,0.79,0.334,150.884,4fIdH1l3SS0qdYRJiHwUnO,42040,4.0
0.514,0.7000000000000001,7,-11.251,1,0.724,0.807,0.0,0.796,0.863,101.59,4ta4r7V0QkZ15H4uyFCKGs,19493,5.0
0.276,0.405,8,-7.296,1,0.0329,0.758,0.0,0.706,0.335,76.18,3WKnfkgwrARwElktHSU5Ik,179760,4.0
0.699,0.282,7,-7.65,1,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,6jMbPsH6lTOLs5n8Af26AG,159293,4.0
0.535,0.384,8,-21.937,1,0.814,0.766,0.0,0.253,0.386,133.153,3i4jlS5TlVjRovgq1ENgaJ,31427,4.0
0.584,0.915,0,-7.339,1,0.0579,0.173,0.822,0.842,0.359,99.983,2ue0yHbKwnsj8HXLLgMzVi,172320,4.0
0.285,0.787,9,-3.641,0,0.036,0.0145,0.00043,0.817,0.636,175.693,05Eq6SWneoZYvKQbm2xN25,183227,4.0
0.423,0.545,0,-14.211,0,0.508,0.895,6.25e-05,0.96,0.8320000000000001,90.836,2FO4bI9MqGN7NQZIr3ROHs,32333,4.0
0.0,0.23,6,-23.413,1,0.0,0.878,0.0,0.194,0.0,0.0,7A5uLkZbEOzHiAlhD2Hr2L,10760,0.0
0.625,0.356,2,-9.044,1,0.0319,0.392,0.00129,0.1,0.325,114.805,4Z2s8VRI8WEZyU0xeqnlJD,199200,3.0
0.684,0.612,9,-4.653,0,0.0287,0.171,1.53e-05,0.103,0.561,93.964,0eUwuRuPBzxhU9ApFIcDl2,237307,4.0
0.267,0.979,6,-13.05,1,0.525,0.6950000000000001,1.5200000000000002e-05,0.993,0.185,119.841,51ZgAMeyKwDjWhNDQExrsk,19453,3.0
0.524,0.517,1,-12.84,1,0.558,0.727,0.0,0.385,0.715,56.94,0lnrjpBMWV5Qxr9j1pRciH,28813,4.0
0.0,0.13,9,-21.347,1,0.0,0.606,0.0,0.355,0.0,0.0,1UR9zquKVw87PBAl5b9PDH,14507,0.0
0.849,0.493,1,-4.1,0,0.0417,0.456,0.000463,0.133,0.447,97.012,1l9G7M8gNyQsgOGWZGoQsT,175240,4.0
0.8300000000000001,0.159,5,-21.566,0,0.928,0.4,0.0,0.386,0.893,126.483,5VpExShvwh3nochk8Depet,24480,5.0
0.606,0.544,9,-8.36,0,0.0593,0.0481,0.0,0.0916,0.456,86.013,5Ctq1DOZUWZqsQZXro2jf7,196800,4.0
0.421,0.535,0,-6.556,1,0.0288,0.348,0.000194,0.194,0.221,62.671,1EWKuMkjiVrHRoqAquXVfL,177293,4.0
0.789,0.264,0,-23.195,0,0.952,0.711,0.0,0.285,0.169,92.748,1OlU1rn0QOG40zQ699g3hV,17933,4.0
0.557,0.279,6,-7.757,1,0.0372,0.868,1.25e-05,0.0978,0.263,102.727,172e82oK9vGoBPvc6SqMm5,191280,4.0
0.0,0.0604,6,-20.782,1,0.0,0.408,0.0,0.509,0.0,0.0,2YEslbHiO4TyqNv2BQ2EWJ,13147,0.0
0.792,0.548,11,-5.484,0,0.0582,0.0304,9.94e-06,0.339,0.445,116.008,2FoSFSX2W1p8ri1Wj1Wavn,184960,4.0
0.863,0.457,4,-6.422,0,0.0526,0.0103,5.32e-05,0.109,0.401,115.009,16VQqrD8XTaIiJDCMStjxK,202640,4.0
0.48,0.56,2,-5.196,1,0.0373,0.157,0.0,0.168,0.167,146.41,3ZZyYqxcaogkXq1j7V1N2H,258547,3.0
0.565,0.482,7,-6.621,1,0.0251,0.0385,1.98e-05,0.107,0.342,67.479,0BREFDMy22wEf3ZJP2BEJp,86160,4.0
0.451,0.34,7,-7.466,1,0.031,0.763,2.4900000000000003e-06,0.135,0.221,110.502,4A7EkKijzA4ryEoCRWJzdG,281067,4.0
0.406,0.359,7,-6.145,1,0.0293,0.685,3.67e-06,0.122,0.202,109.246,2fbJ5Msx8KoDKpyufH5YsU,328893,4.0
0.143,0.301,9,-11.165,0,0.0334,0.562,1.63e-06,0.0734,0.276,91.092,2HQerWGTwJfTtOlJ3OA2Yn,220053,3.0
0.711,0.602,7,-5.698,1,0.0691,0.131,0.0,0.0633,0.823,110.947,4kZqBZ1cihUH8SoBZ3PBrd,215933,4.0
0.754,0.4,1,-8.832,0,0.0579,0.766,0.0,0.196,0.693,135.945,02ibK22WhjAVzKBm7da7lm,149680,4.0
0.406,0.419,0,-6.868,1,0.0373,0.366,0.0,0.0873,0.516,149.004,202w6yRrlrdXBOUCfuzfKa,199000,4.0
0.602,0.493,8,-6.907,1,0.0308,0.103,0.0,0.119,0.487,112.979,5P5rUzjpgTkZeQbr0CVdsZ,207560,3.0
0.863,0.642,8,-5.424,0,0.0693,0.0474,0.0,0.0711,0.952,101.988,6k0XA5TEtAaWccA3NniAlh,134907,4.0
0.719,0.662,10,-5.764,1,0.0408,0.105,0.0,0.0785,0.499,96.934,3SEe84z5jLIkp1bMZ3Tzav,197373,4.0
0.388,0.331,5,-10.131,0,0.0291,0.378,1.07e-05,0.122,0.225,103.852,64G40fpdMQE95CSIJx9Qr1,182387,3.0
0.302,0.377,3,-7.606,0,0.0889,0.143,0.0,0.104,0.237,83.215,7GZ4WYixf0D6DWvvi60yTM,148160,5.0
0.6960000000000001,0.485,6,-6.539,1,0.051,0.0576,0.0,0.183,0.518,142.891,3TBiDIgowqySAT34uJ01nf,127267,4.0
0.588,0.743,0,-6.482,1,0.099,0.0287,0.0,0.132,0.606,104.97,6crJeVAyChFwjdI6oo0lwm,236267,4.0
0.325,0.486,8,-6.135,1,0.0387,0.633,0.0,0.108,0.263,106.427,63Mp0wBST8VB5L3DndlETi,249173,4.0
0.674,0.578,6,-6.888,1,0.114,0.0415,0.0,0.102,0.957,91.988,541mKUH89gViH3rPkSDecP,120907,4.0
0.157,0.32,7,-8.59,0,0.0342,0.153,3.97e-05,0.148,0.359,66.1,5PBW95QqIuwhVqaKghBYPx,270893,4.0
0.68,0.851,11,-7.665,0,0.12,0.00114,0.00193,0.308,0.593,127.954,0KFkeq7DYdj5OT8vMML6il,175427,4.0
0.564,0.326,7,-16.436,1,0.127,0.425,0.0,0.742,0.688,123.608,69ZNzwrCGP6h5ewkJQWWaT,142440,4.0
0.387,0.132,5,-15.142,1,0.0386,0.914,0.000707,0.281,0.323,100.0,5J4pDyvjRrYfcgHetKjKSj,195493,4.0
0.789,0.673,0,-10.508,1,0.047,0.779,0.0281,0.183,0.744,102.661,4OkD0WYpUTu8eJcDDVJERl,166933,4.0
0.48,0.39,5,-14.253,1,0.149,0.743,1.7500000000000002e-05,0.137,0.642,110.7,29bQPrp6BT0w3kaXTqIo8A,249040,4.0
0.517,0.421,11,-12.822,0,0.172,0.813,0.0,0.0788,0.578,121.466,6btdYzQ8eZFBrOlUKVHuz0,224733,4.0
0.747,0.446,7,-13.258,0,0.0989,0.612,0.0001089999999999,0.179,0.787,96.636,6FJmVOcQPaRYGiJQRIpWAL,278347,4.0
0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,2stkLJ0JNcXkIRDNF3ld6c,124160,4.0
0.275,0.0719,6,-23.473,1,0.0379,0.8,6.77e-06,0.0761,0.148,88.366,4P73qgh9VA1S9Hct6VhLI4,231040,3.0
0.224,0.118,10,-18.663,1,0.0361,0.915,0.000224,0.3,0.0746,94.705,6zMa6pq3Te0F9YrEocvgpW,115502,5.0
0.236,0.261,2,-13.647,1,0.0374,0.955,0.0245,0.424,0.106,93.383,1WrPa4lrIddctGWAIYYfP9,195067,3.0
0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,0XPsOSYzDJZJArevQNm2AR,208801,4.0
0.475,0.799,2,-4.862,1,0.104,0.0226,0.0,0.619,0.223,131.533,2DMgt7RVEBD0Likx7GGHqg,238404,4.0
0.664,0.535,1,-10.369,1,0.54,0.659,0.0,0.118,0.727,121.65,4aXYjdLxgXUgFgQk23t8Tv,265373,3.0
0.341,0.0848,7,-23.807,0,0.0389,0.662,4.77e-06,0.543,0.293,80.011,1xvtgNKtzZwOeLDkxgMzav,91080,5.0
0.678,0.425,7,-13.476,1,0.0317,0.158,3.38e-05,0.0954,0.536,113.855,3yQrGLCIYOcYopGthnfG3A,199493,4.0
0.299,0.269,10,-9.719,1,0.0296,0.938,2.36e-06,0.162,0.161,93.558,2ppkGKabWsSgNV4fvOldQb,160349,4.0
0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,6mb6lVLNrcUgLnEN8QnDJd,163387,4.0
0.699,0.417,9,-15.677,0,0.0926,0.268,0.0,0.1,0.372,121.855,34nxgXFCPzDphUJGuRsn10,220213,4.0
0.317,0.239,0,-13.941,1,0.0377,0.789,0.0,0.274,0.172,142.83,5mHWCr85rSyYgg3ldtn0Qk,226773,3.0
0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013,5yyqx4brn6Bm9U1Rj9ENnz,151400,3.0
0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,3G9ZnSjGYyHx7e221v0qse,148133,4.0
0.353,0.165,9,-16.995,1,0.0395,0.883,0.0,0.168,0.339,102.35,7C11GdiguhLd9j7Y6jHFm9,96533,3.0
0.6890000000000001,0.725,1,-6.17,1,0.054,0.0885,0.0004649999999999,0.0485,0.539,119.373,4JwLDaMaa6NoANUmV0Ju81,175223,4.0
0.36,0.205,10,-11.576,1,0.0477,0.571,0.0,0.0797,0.232,148.985,6uk7QQiWRDjPHSiSMZlez8,162827,4.0
0.366,0.0279,11,-22.55,1,0.0461,0.92,0.0,0.109,0.35,167.751,75VVIB2x1h6BfxD2PqOO57,54440,3.0
0.737,0.637,6,-6.308,0,0.0735,0.262,0.0,0.319,0.537,100.033,3IPnBzGRMg6BfViFxxa0Gq,124733,4.0
0.421,0.409,7,-9.526,1,0.0353,0.763,1.81e-05,0.143,0.475,125.688,6JNCvYkbaD19DZIMo0o9ul,146907,4.0
0.567,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.3,89.952,4Xbotg4PCLJw9cDx2dtZLK,209965,4.0
0.524,0.504,7,-7.641,1,0.05,0.8200000000000001,0.0,0.0817,0.327,123.66,1cPfKp9ThNZ1fez9itmUMN,333265,4.0
0.398,0.255,10,-11.205,1,0.0373,0.944,3.24e-06,0.114,0.386,83.883,7qgM0MdETmhd3mORTqvJRm,246573,4.0
0.287,0.184,3,-18.698,1,0.0407,0.8220000000000001,4.54e-06,0.0779,0.204,141.696,7cX2nwvVfWW3bfScg2f15K,265693,5.0
0.829,0.579,5,-7.541,0,0.17,0.375,0.0,0.118,0.601,119.991,2gDMbg0vLQk48Vg6savgpk,232720,4.0
0.55,0.332,1,-10.683,1,0.175,0.8260000000000001,0.0,0.206,0.552,110.539,1nrXPF5szKZhHr0iANiPcS,98320,3.0
0.362,0.338,9,-9.321,1,0.0393,0.806,0.0,0.3,0.389,93.999,65GjU6KDPzF5IO143vvTgn,149640,4.0
0.395,0.32,0,-7.934,1,0.0317,0.511,2.15e-06,0.194,0.228,87.064,1uT4Haj9BYmbjxvoF2omRc,75825,4.0
0.676,0.779,6,-3.493,1,0.0656,0.182,0.0,0.0352,0.511,122.026,1KtpKMvi42EVZDgooKgdUk,161467,4.0
0.521,0.857,6,-4.241,1,0.0726,0.00212,0.00778,0.154,0.527,125.1,1jpxgMKG7jAhpcjUKXSGkQ,202787,4.0
0.351,0.889,8,-3.513,1,0.115,0.00162,0.0,0.0707,0.645,136.971,3pHST9YijKAzBJlIRS7R47,132707,4.0
0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,7wtyoTQXrHkHj1iOyUJ33B,165147,4.0
0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,4Yxc55NX3tAXC2mHRAhtcW,177323,3.0
0.756,0.211,5,-17.646,1,0.409,0.784,8.65e-06,0.11,0.307,81.253,6uDBSDI9pDM7C4Gm0hc2hI,87707,4.0
0.54,0.752,11,-5.212,1,0.0267,0.159,0.0,0.363,0.462,84.033,7CZKnz9mEt8Z638tyY5cKL,271520,4.0
0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,11BKm0j4eYoCPPpCONAVwA,244760,4.0
0.673,0.518,2,-3.983,1,0.066,0.0415,1.1e-06,0.237,0.242,78.933,1RI4YQVFh7onQD07QuL8ND,220253,4.0
0.216,0.265,4,-12.291,1,0.0355,0.973,0.0551,0.0843,0.353,143.277,5k3zPkOPA470WacMuIBRTX,204440,3.0
0.684,0.473,1,-6.434,1,0.0427,0.00449,0.000552,0.337,0.299,81.004,1AYn4YyxEF0SR3fGr6x7KN,212373,4.0
0.294,0.0765,4,-17.693,1,0.0418,0.991,0.0682,0.335,0.171,61.924,492ctexUJMxJyYc8U247Po,174493,4.0
0.643,0.503,7,-8.37,1,0.216,0.273,0.0,0.349,0.598,90.886,71OvX5NNLrmz7rpq1ANTQn,287987,4.0
0.789,0.614,1,-6.491,1,0.0579,0.00348,0.00152,0.283,0.108,126.035,2XMAWynSTIst5KmLSv0Npf,198898,4.0
0.319,0.285,4,-11.803,1,0.0352,0.975,0.00139,0.103,0.234,76.827,5VP1yXviUwA0KA0ewit5pe,216307,3.0
0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,77G0k1La0c5Dw8bAFANcyp,164165,4.0
0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,7huo2wvrCgRucUsjdSDLQV,228907,4.0
0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,5aIVCx5tnk0ntmdiinnYvw,200256,4.0
0.604,0.449,9,-6.564,0,0.0353,0.657,0.0,0.0932,0.528,100.355,7u6DMPznGbpziuEgCE0JGQ,322027,4.0
0.736,0.483,8,-7.85,1,0.0682,0.505,1.39e-05,0.351,0.606,109.932,7JgNAnCjJvL8hBR1kmCOFF,246813,4.0
0.663,0.871,8,-5.287,1,0.03,0.00299,1.8e-06,0.337,0.826,130.025,6MCjmGYlw6mQVWRFVgBRvB,258840,4.0
0.459,0.304,2,-10.107,1,0.136,0.967,1.95e-05,0.0951,0.072,76.954,21xzFXSL2XkZ2mIzDDAqTK,149803,3.0
0.2,0.299,3,-9.672,1,0.0327,0.947,0.000201,0.0954,0.144,61.134,586XY9PKIeyOtclmPvF1yS,242187,4.0
0.499,0.37,9,-9.907,1,0.0446,0.846,0.000188,0.16,0.37,133.513,2y1NtQ2ZfIq0zBUP3tOlbX,175970,4.0
0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,6yLX8QnxlnEqZfs3YKCfjF,185187,4.0
0.54,0.486,0,-7.405,1,0.0323,0.622,0.0,0.12,0.491,119.871,4VLViQtnHrWrDdDoigG3dR,168667,4.0
0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,1daDRI9ahBonbWD8YcxOIB,196453,4.0
0.521,0.141,10,-14.915,1,0.03,0.97,0.000114,0.0992,0.235,92.06,59Y1f3y8FuLjadWY9Bx2LC,262680,4.0
0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,35ovElsgyAtQwYPYnZJECg,196520,4.0
0.492,0.666,5,-7.338,0,0.11,0.0285,0.0,0.503,0.304,138.668,1q0xjWLQOnAbfQa3XzhyYc,111769,4.0
0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,79AHPJd8upvNxyK2qQcY8J,192819,4.0
0.689,0.91,8,-6.808,1,0.184,0.0196,1.81e-05,0.272,0.569,121.988,7IzN1BfaQ8fmTHYPRPhNws,168097,4.0
0.33,0.357,10,-10.171,1,0.0348,0.866,1.76e-05,0.19,0.101,84.119,2FNPJWVdGxYhWaotd6rULS,182720,3.0
0.608,0.848,1,-5.086,1,0.0326,0.000622,3.93e-06,0.429,0.338,127.999,4LrHrb9fZ39fQsMyUdrQXO,246533,4.0
0.721,0.892,8,-8.606,1,0.207,0.0351,0.000212,0.575,0.416,118.982,716IzgeD9yjfCiZuG9aG4i,90816,4.0
0.771,0.684,6,-8.742,1,0.141,0.00534,2.66e-06,0.7,0.154,105.968,7Id9WVdUZXIK1jchXxvRH3,289790,4.0
0.594,0.209,0,-12.535,1,0.0732,0.97,0.000762,0.106,0.305,139.937,2x6Hg0OmYnkvCtFmAcyzwX,158133,4.0
0.726,0.738,6,-6.589,0,0.0602,0.102,2.17e-05,0.0882,0.414,115.904,33WTgxRdPBQQpVCMXpNxhO,201640,4.0
0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,3O5osWf1rSoKMwe6E9ZaXP,304107,5.0
0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,5lUTzPuiloBHm1qEaJcJfF,194213,4.0
0.522,0.42,5,-6.805,0,0.0997,0.448,0.0,0.137,0.326,141.693,0iO2iCAjtX0t5duvczNQt6,183653,3.0
0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,6MpCaSIOfqBqbMED4kXgNY,136562,4.0
0.388,0.122,5,-14.536,1,0.0407,0.98,0.000223,0.115,0.224,125.218,5yIuA6g8P4nwWGMzXfhX4a,219907,3.0
0.925,0.728,1,-6.82,1,0.254,0.00408,0.0,0.207,0.667,96.54,3W1mdCYUHWewrVXnRsPntM,379120,4.0
0.82,0.656,8,-5.537,0,0.0399,0.209,0.0339,0.124,0.698,143.059,5CC5krEgwJXuoA0F9scOFg,148253,4.0
0.578,0.351,11,-12.432,0,0.101,0.8130000000000001,0.0,0.123,0.476,122.712,5z161QQZMgQxSILnv3QoJk,240867,4.0
0.772,0.694,1,-5.093,1,0.0312,0.101,0.0,0.0861,0.527,117.975,4LKYOetuIF5c9XjeLBL9av,211058,4.0
0.54,0.744,4,-2.605,1,0.0617,0.216,0.0,0.116,0.299,150.021,5eFGkCXi83auDi0bcDBEKD,199320,4.0
0.784,0.7,1,-5.289,1,0.0396,0.0112,1.76e-05,0.163,0.204,126.015,6l8mgVN9Xf1hiDIFGA6CTE,260962,4.0
0.364,0.294,0,-6.578,0,0.0504,0.833,0.0,0.264,0.125,79.477,2VFetGqLYq0Pc8ZtRYCaeL,227749,3.0
0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.5750000000000001,0.305,97.057,6ufcuVInt0ocHrUimDjGlb,254319,4.0
0.978,0.683,8,-5.743,1,0.0981,0.0634,5.8800000000000006e-05,0.523,0.419,118.041,02nTpchENdZ4Nm8AfTmrFv,146441,4.0
0.609,0.752,0,-4.931,0,0.0512,0.168,4.1e-06,0.0886,0.286,124.995,53IRnAWx13PYmoVYtemUBS,219711,4.0
0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.8240000000000001,105.025,4fsQ0K37TOXa3hEQfjEic1,184444,4.0
0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,51Grh1RyUDcMBbpuyUIUHI,161929,3.0
0.577,0.652,10,-6.814,1,0.0305,0.591,1.39e-05,0.0979,0.323,149.943,2A6GfKINLJ2oN4sjUWj0g2,196440,4.0
0.462,0.6880000000000001,9,-5.706,1,0.225,0.354,0.0,0.2,0.308,155.102,1A4knkdsQJPLTnMcjNIwZd,224847,4.0
0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,7jr3iPu4O4bTCVwLMbdU2i,189173,4.0
0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,0V8FYVlBFuXXTIvRnMbZyS,236067,4.0
0.619,0.705,1,-5.335,1,0.099,0.0323,0.0,0.0919,0.844,109.975,1FFUXkoWIc9of8yOscGiaC,214907,4.0
0.557,0.616,2,-5.615,1,0.0599,0.0116,0.0,0.103,0.431,86.722,32fSZSbxeVoiZShMQKLc6Z,222578,4.0
0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,505v13epFXodT9fVAJ6h8k,170480,4.0
0.498,0.556,0,-6.346,1,0.0404,0.114,1.49e-05,0.32,0.452,174.076,6hW9YIT1Y00EY5wO6pO3gG,219587,4.0
0.701,0.666,2,-6.134,1,0.0328,0.112,0.000828,0.19,0.734,112.003,5O7TgofxqSQh31TiRcKXzo,190053,4.0
0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,25Syi9wnfn6ZGAmiOBypPq,229760,4.0
0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,5nCthAh3jt4xKuLJAifAaR,185815,4.0
0.647,0.197,7,-15.412,1,0.0734,0.852,6.71e-05,0.114,0.159,141.401,1djCoU5rvnq2zXFyD2iqq4,175288,4.0
0.413,0.171,0,-13.432,1,0.0348,0.962,0.000256,0.108,0.224,142.205,4kSC1tqpUxYdZTqtA0aztf,184960,4.0
0.628,0.649,5,-10.171,0,0.202,0.00595,0.0,0.25,0.476,82.907,2WKJcMeqmjkL4FzFoJszR7,255181,4.0
0.534,0.704,1,-6.657,1,0.0328,0.146,0.109,0.192,0.46,163.941,17Wks0pgofBbv53Ay7m4Jc,166307,4.0
0.658,0.878,1,-3.875,1,0.123,0.00792,0.0,0.944,0.683,122.015,7sKbyYeJnITO1Eh9xd0lKd,186653,4.0
0.738,0.288,2,-8.721,0,0.0332,0.411,0.0,0.107,0.311,79.975,5ngJKkOmjkN460b2ApBnLk,208125,3.0
0.683,0.7030000000000001,1,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,98.953,3IAyQMTYOsspp9p1htFSak,200533,4.0
0.485,0.813,2,-7.528,1,0.114,0.00174,1.09e-05,0.406,0.403,85.16,2NTp1e0sRMHiw368rfCGvE,114370,4.0
0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,32FhTAAjKZaBein150o3Px,196458,4.0
0.647,0.732,2,-5.846,1,0.0891,0.0846,0.0,0.597,0.548,67.295,6tgEc2O1uFHcZDKPoo6PC8,222529,3.0
0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,4GvdsVns332wQ3JsWAg2OV,232373,4.0
0.532,0.39,0,-10.495,1,0.234,0.684,0.0,0.184,0.431,199.956,5GpEHUNI0T7L7H3DnAaBXh,189247,4.0
