personID,"tracks_album","tracks_artist","tracks_track","tracks_id"
6,"Starting Over","Chris Stapleton","Maggie's Song","50QWBrZFAhD6N4B0tbfET9"
6,"VHS","X Ambassadors","Unsteady","7lGKEWMXVWWTt3X71Bv44I"
6,"Whiskey Myers","Whiskey Myers","Bitch","4lb3LoC5Xa5FbL9uB0n3R9"
6,"Monkey Business","Black Eyed Peas","Pump It","6btyEL6NwUa97Nex9cZFvo"
6,"Partners In Crime","Rupert Holmes","Escape (The Pina Colada Song)","5IMtdHjJ1OtkxbGe4zfUxQ"
6,"SATURATION II","BROCKHAMPTON","SUMMER","66dQdXAbtuPdSasezCQVZE"
6,"Nobody Said It Was Easy","Marty Grimes","The Famm","1FANBhke7u4cAW9JG78ATm"
6,"The Game","Queen","Another One Bites The Dust - Remastered 2011","5vdp5UmvTsnMEMESIF2Ym7"
6,"Only Girl","Kali Uchis","Only Girl","2id1xnRQloCopsF5IFRY15"
6,"In the Throes","John Moreland","3:59 AM","3OySUza5SHPZSmQaGGZs3j"
6,"Californication","Red Hot Chili Peppers","Otherside","64BbK9SFKH2jk86U3dGj2P"
6,"You Do Your Thing","Montgomery Gentry","Something to Be Proud Of","4D8uIY6Wzj7dJDaw0dW0UF"
6,"Pronounced' Leh-'Nerd 'Skin-'Nerd","Lynyrd Skynyrd","Simple Man","1ju7EsSGvRybSNEsRvc7qY"
6,"Running Away (Time)","VANO 3000","Running Away (Time)","4CxyqfI3bM7LTlbHHsF0qi"
6,"Strange Clouds","B.o.B","Both of Us (feat. Taylor Swift)","3r9bgSJlJz2zlevcBRYXko"
6,"Chiaroscuro","Ocean Alley","Confidence","7to68V64Cu6zk0UDo5tyw3"
6,"Electric Light","James Bay","Slide","5QY4JhMKx4aBAaZcosncqd"
6,"Rockin' With Robin","Bobby Day","Rockin' Robin","4FlYcJnfkeBpowEHJ72Bmt"
6,"The Most Dear and The Future","ear","Real Life","1Dcfp94Bmjnih9IYD6qV6K"
6,"Sidewalk Pizza","Rooftop Shenanigans","Sidewalk Pizza","25SJ2Yobd7M7JRCpOe5UNv"
6,"the color grey.","jev.","where's the confetti?","3VL3aSOA8O3b5iOVBkD9iD"
6,"The Stews","The Stews","Make It Out","7Ekvw7FabDKGj6tMlND5pz"
6,"i am > i was","21 Savage","can't leave without it","0hPLZrnDgtKxrym1BHjDhd"
6,"Random Access Memories","Daft Punk","GL (Early Take) [feat. Pharrell Williams and Nile Rodgers]","4v1pwKLYGnW6RMLzdp3x4k"
6,"Make You Mine","PUBLIC","Make You Mine","5iFwAOB2TFkPJk8sMlxP8g"
6,"NOIR","Smino","Z4L (with Bari & Jay2)","3X6YJcqTinaNraRvojF62K"
6,"Collection One","SAINt JHN","I Heard You Got Too Litt Last Night","4A5owiyEiYxDuDPvTrRCxS"
6,"Ma Boy","Dreamville","Ma Boy","1kn9JsBWIw6qREhDWw0lKb"
6,"Stay Human Vol. II","Michael Franti & Spearhead","Just to Say I Love You","0ARW77w2p7lghXvnDNiLYI"
6,"The Devil And God Are Raging Inside Me","Brand New","Jesus Christ","72ccSGl5YcEWm0vhtVpi25"
6,"Oxymoron","ScHoolboy Q","Studio","29gsi1zZrZxdStACmTQB0Z"
6,"Future & Juice WRLD Present... WRLD ON DRUGS","Future","Ain't Livin Right (feat. Gunna)","0JR7iZZ6Ql79sXW3rbiS3F"
6,"House Party (feat. Young Chris)","Meek Mill","House Party (feat. Young Chris)","646iHsrMsAeI48Z2qU8WKf"
6,"Lupe Fiasco's Food & Liquor","Lupe Fiasco","The Cool","4vheUbZGsFWPpbJrir4Ocw"
6,"Honk","The Rolling Stones","Beast Of Burden - 2009 Mix","6ttUD7vz01HOy3hm9Kq3t5"
6,"Funhouse (Expanded Edition)","P!nk","Sober","733ncRLzZQT5UtSPg1QmPc"
6,"Café Kitsuné Mixed by Fabich","Fabich","Ecstasy - Mixed","2PspwQLfDzLUOyaxQ7de5L"
6,"The Rolling Stones Rock And Roll Circus","The Rolling Stones","You Can't Always Get What You Want - Remastered 2018","41RMsOmfx1B2n3Z44ELOb5"
6,"Hey Julie! (feat. Lil Yachty)","KYLE","Hey Julie! (feat. Lil Yachty)","1jkEorRvoRQNo1WZfD1X5q"
6,"RAMONA PARK BROKE MY HEART","Vince Staples","MAGIC","7jN5Abri3a1crehbnlWa1F"
6,"Sings the Songs that Made Him Famous","Johnny Cash","I Walk The Line - Single Version","1TKPfF2fvn6gVLVfp3iG4j"
6,"Hotel 1105","D2x","Waves & Moonlights","62GuWzaucWqu48mk6TkRNT"
6,"Chemicals","SG Lewis","Chemicals","4xnaRQjBsHrJY5hmxBlMel"
6,"Last Night Lonely","Jon Pardi","Last Night Lonely","3SeeaIXnrCfT88vHVCRWHl"
6,"Strange Clouds","B.o.B","So Good","28GUjBGqZVcAV4PHSYzkj2"
6,"The Dock of the Bay","Otis Redding","(Sittin' On) the Dock of the Bay","3zBhihYUHBmGd2bcQIobrF"
6,"Adobe Sessions","Cody Jinks","Mamma Song","5EUXRdukDwEkNays7HQ3AB"
6,"SHELTER ft Wyclef Jean, ft Chance The Rapper","VIC MENSA","SHELTER ft Wyclef Jean, ft Chance The Rapper","2nKaHCeL3e5DNl3P7eZ5uo"
6,"$ome $exy $ongs 4 U","PARTYNEXTDOOR","GREEDY","2MjQmsRAUArE2GDwjsVew3"
6,"Pepas","Farruko","Pepas","5fwSHlTEWpluwOM0Sxnh5k"
6,"That Don't Make Me a Bad Guy","Toby Keith","God Love Her","2VwBhM5L7wGE4lLavyJy0L"
6,"All My Homies Hate Ticketmaster (Live from Red Rocks)","Zach Bryan","Flying or Crying - Live","4lW6LHEPW58HCFUIqxdXcu"
6,"Camp","Childish Gambino","Heartbeat","3WWAvWDBQANpJeNbvVbjMg"
6,"Sincerely, Kentrell","YoungBoy Never Broke Again","No Where","2f2WskmLwsLtGkjntD8NG7"
6,"Pink Tape","Lil Uzi Vert","Days Come and Go","4Dk42ykoREkq82ny0mWZnU"
6,"Strange Trails","Lord Huron","Meet Me in the Woods","1bqrRn1pJWowNLA5N9L6uW"
6,"Father Of Asahd","DJ Khaled","Jealous (feat. Chris Brown, Lil Wayne & Big Sean)","6Dq8FZrvx9S28iyaKSwn9x"
6,"Gold Toilets","Chris Webby","Gold Toilets","0yVwH41kENnpJhvgY1VXQd"
6,"METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","Metro Boomin","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)","2qlBAT108lYOzlXhBxBqEv"
6,"GNX","Kendrick Lamar","reincarnated","0RgjEkSbeuStKfT2Pa4Zai"
6,"Know No Better","Major Lazer","Know No Better","6BKeNWeUqxmvQ09Gxd3ZGX"
6,"IGOR","Tyler, The Creator","GONE, GONE / THANK YOU","1hz7SRTGUNAtIQ46qiNv2p"
6,"What Do You Think About the Car?","Declan McKenna","Make Me Your Queen","5QJuMhGWTUB4t9BqR7ndL3"
6,"The Beautiful & Damned","G-Eazy","No Limit","2DQ1ITjI0YoLFzuADN1ZBW"
6,"Banking On Me","Gunna","Banking On Me","7Fege3yv4dvehB3NdRBGwI"
6,"Lift Yourself","Kanye West","Lift Yourself","3uYDO9dPLTVrgfwg7EYXSf"
6,"Promises (with Sam Smith)","Calvin Harris","Promises (with Sam Smith)","5N5k9nd479b1xpDZ4usjrg"
6,"Somewhere in Time","Iron Maiden","Alexander the Great (356-323 B.C.) - 2015 Remaster","2mpdTbHtsUTbunJ62itq2E"
6,"JAGUAR","Victoria Monét","We Might Even Be Falling In Love (Interlude)","4rCuwgRRKaIiHlHDc8Bga6"
6,"SUPER SLIMEY","Future","Patek Water (feat. Offset)","7r6LNJT2LqpLpEyZQJPygt"
6,"ALPHA PLACE","Knucks","Alpha House","6udE9waINs3SYdNoGTotm9"
6,"Midnight Memories (Deluxe)","One Direction","Story of My Life","4nVBt6MZDDP6tRVdQTgxJg"
6,"Space Jam: A New Legacy","24kGoldn","Control The World (feat. Lil Wayne)","0ieL9uEKfpYX7wIBKghzGS"
6,"BRINGING BACK THE SUNSHINE","Blake Shelton","Sangria","0p1HtkrNYxv0iDfEKwXSTp"
6,"good kid, m.A.A.d city","Kendrick Lamar","Now Or Never - Bonus Track","4KjnaUNYPwGnJjoeTFlt91"
6,"Moving Pictures","Rush","Tom Sawyer","3QZ7uX97s82HFYSmQUAN1D"
6,"Care Package","Drake","Can I","3e0ZGE7Gp034iLknjQk4QW"
6,"The R.E.D. Album","The Game","Red Nation","2sYUGgzQfHQ6lOWzbrny8Z"
6,"Insomniac","Green Day","Brain Stew","1nLnpLXvl68RZCSjfkyiaa"
6,"Gunfighter Ballads And Trail Songs","Marty Robbins","The Master's Call","62rmfpQuieSgCITPX819sR"
6,"Donda","Kanye West","Jail","42ZrMq4BKsWDrrbMnMRYaK"
6,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9","MF DOOM","White Willow Bark","2x7H4djW0LiFf1C1wzUDo9"
6,"Loving In Stereo","Jungle","Lifting You","65jIfhKXmvLWblufjFzGmI"
6,"Efil4zaggin","N.W.A.","Niggaz 4 Life","0y0IhcBx3C1oEMtL4oFkBp"
6,"CALL ME IF YOU GET LOST","Tyler, The Creator","SAFARI","09xpQPfKWdio1wx6v17dGa"
6,"Professional Rapper","Lil Dicky","$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)","1TkWsnheqK0gBtvh07BtNX"
6,"Pink Friday ... Roman Reloaded","Nicki Minaj","Pound The Alarm","0LohatbcUXRauoeMlR1jnS"
6,"Different 'Round Here","Riley Green","Different 'Round Here","6cqxDqWwB9o3j3eHMSV2mA"
6,"Speakerboxxx/The Love Below","Outkast","The Way You Move (feat. Sleepy Brown)","5z7mYFfhw6N6f23VwrokJD"
6,"Call Me","Blondie","Call Me","7HKxTNVlkHsfMLhigmhC0I"
6,"DONDA 2","DONDA","530","79mEFisvTUZcVGUxPM0dYc"
6,"Lil Uzi Vert vs. The World","Lil Uzi Vert","Money Longer","0B8QzDH7YWih85V5SEMnyJ"
6,"The College Dropout","Kanye West","Family Business","5DBmXF7QO43Cuy9yqva116"
6,"Relapse: Refill","Eminem","Beautiful","1HR2CTi0ytRJIcik1QKdOa"
6,"Life of a DON","Don Toliver","XSCAPE","0jNFDcGAXPs5ahngmD5R6n"
6,"Intentions","Justin Bieber","Intentions","364dI1bYnvamSnBJ8JcNzN"
6,"The Big Day","Chance the Rapper","Big Fish","1CHhAINmT48RpXE5owAo3Q"
6,"Love/Hate","The-Dream","Shawty Is Da Shit","5RC9YDHON0nXKmcQrL6WV6"
6,"The Blueprint Collector's Edition","JAY-Z","Fuck All Nite","3piHVzAifg22kAgSpoHTfv"
6,"Only By The Night","Kings of Leon","Use Somebody","5VGlqQANWDKJFl0MBG3sg2"
6,"The Eminem Show","Eminem","Without Me - Instrumental","5xIM3qK1BXXJuTq9srJWaL"
6,"Metallica (Remastered)","Metallica","Enter Sandman (Remastered)","3VqHuw0wFlIHcIPWkhIbdQ"
6,"Stadium Arcadium","Red Hot Chili Peppers","Wet Sand","3L2Nyi3T7XabH8EEZFLDdX"
6,"Man On The Moon II: The Legend Of Mr. Rager","Kid Cudi","REVOFEV","5a1ChasrKutw0MUpmGWo2w"
6,"Diamondhead","J.R. Carroll","Diamondhead","1y76vWynOdnIbixqJvxD3e"
6,"SremmLife 2","Rae Sremmurd","Black Beatles","6fujklziTHa8uoM5OQSfIo"
6,"American Teen","Khalid","Young Dumb & Broke","5Z3GHaZ6ec9bsiI5BenrbY"
6,"Paper","ARDN","Paper","0tpq1osvGx5t0MXyKRQiID"
6,"Feels Great (feat. Fetty Wap & Sean Jacobs)","Cheat Codes","Feels Great (feat. Fetty Wap & Sean Jacobs)","5uu28fUesZMl89lf9CLrgN"
6,"Graduation","Kanye West","Stronger","6C7RJEIUDqKkJRZVWdkfkH"
6,"Shine On Rainy Day","Brent Cobb","Diggin' Holes","3zQGSeIVIj3k41gi1MaToN"
6,"Everywhere But On","Matt Stell","Prayed For You","4j6GMcVcqZf1r0GDqMtYp6"
6,"The Wall","Pink Floyd","Hey You","7F02x6EKYIQV3VcTaTm7oN"
6,"Bucket List Project","Saba","Photosynthesis","3DlgDXIYtnWtJKiB8bZQMv"
6,"CHASE","Aaron May","I'm Good Luv, Enjoy.","3RKLJPyyMZfwebsePAzqjL"
6,"I Decided.","Big Sean","Jump Out The Window","1jQsKN68yE94tMYml0wHMd"
6,"Coal","Dylan Gossett","Coal","4dtIxANFBU6CfhI9c2hf2g"
6,"Landmark","Hippo Campus","Monsoon","3QJUvByLFesgWYAgnL8JbA"
6,"Strummin' On Garth","Brooks Jefferson","Friends in Low Places","4OMj5QWwvYSUs9O0hsymts"
6,"AMAR","BigXthaPlug","Levels","6vOeokRJNZjouabFGDLH1C"
6,"THE ANXIETY","THE ANXIETY","Poolside","1aNiHxopNsQDGRCrrAw9FX"
6,"A Love Letter To You","Trippie Redd","It Takes Time","7022xokeCJFSeZxw2npVkn"
6,"Tha Carter IV","Lil Wayne","How To Love","36IZGm2IuECLTxMKa9qajO"
6,"Watch The Throne","JAY-Z","Gotta Have It","5Pt83OUaK3K9C2if4C5JOk"
6,"Legend - The Best Of Bob Marley And The Wailers","Bob Marley & The Wailers","I Shot The Sheriff","60e5PcqGmlVFQ0HHgUagCJ"
6,"Disraeli Gears","Cream","Sunshine Of Your Love","2K2M0TcglCRLLpFOzKeFZA"
6,"One of These Nights","Eagles","Lyin' Eyes - 2013 Remaster","5lQKRR3MdJLtAwNBiT8Cq0"
6,"Music Of The Sun","Rihanna","Pon de Replay","6GC6lcKgjCdsdIz5OiCUw5"
6,"ESCAPE PLAN / MAFIA","Travis Scott","ESCAPE PLAN","4R67rQNSbbsR4TdUVOIdez"
6,"Continuum","John Mayer","The Heart of Life","78DwRIo6Vj6wqteyerGetr"
6,"Her Loss","Drake","Spin Bout U","2ZL7WZcjuYKi1KUDtp4kCC"
6,"t r a n s p a r e n t s o u l feat. Travis Barker","WILLOW","t r a n s p a r e n t s o u l feat. Travis Barker","1QL7nSDZCwZMnbisV4KOXt"
6,"Comin' From Where I'm From","Anthony Hamilton","I Tried","7sDHATTxfsfqMsLxYMZhTo"
6,"Whatever USA","Hoodie Allen","Come Around","2zkhW5YaOPPaPgNWXmjTjF"
6,"Nick Jonas X2","Nick Jonas","Levels","6pf9datdAtxQj4EU8UYHSx"
6,"Paper Trail","T.I.","Dead And Gone","7IhsLJMqdxoo7YAZjaSMru"
6,"Midnight Memories (Deluxe)","One Direction","Happily","5Lf9rCqReE9Ri4tZvLRLuy"
6,"Dynamite","BTS","Dynamite","0t1kP63rueHleOhQkYSXFY"
6,"Passion, Pain & Demon Slayin'","Kid Cudi","Kitchen","0Jcij1eWd5bDMU5iPbxe2i"
6,"Blackout","Scorpions","No One Like You","26fZwf1ImE4aUJ4XaqOkUg"
6,"The Composer Of Desafinado, Plays","Antônio Carlos Jobim","Corcovado","3ZhOHtPZ1JhDVFz4YaFqBn"
6,"Gorillaz","Gorillaz","Clint Eastwood","7yMiX7n9SBvadzox8T5jzT"
6,"Blue Oyster Cult","Blue Öyster Cult","Then Came the Last Days of May","60TYdVs6TWIsAJ1MPRdv59"
6,"Grand Romantic","Nate Ruess","Great Big Storm","0p9E7l00TBA1aqmhElZoLx"
6,"Flatland Forever","Flatland Cavalry","A Life Where We Work Out (with Kaitlin Butts)","4NE69YmyQbfKwVcNvq4f5J"
6,"Tourist History","Two Door Cinema Club","Undercover Martyn","1JmRbZclLHgneDrpyA9e3X"
6,"No.6 Collaborations Project","Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)","4vIKzWqtn44umal5jXq4wE"
6,"Nicotine","Pretty Boy Aaron","Nicotine","6qGu3Kz2Ruc1cuIqYPpwia"
6,"Little Things","Bella White","Little Things","72S6t946GxdLD2hlGhyHHQ"
6,"The Allman Brothers Band","Allman Brothers Band","Whipping Post","05F7mzRYMKmAecXmZKvP7d"
6,"Steve Lacy's Demo","Steve Lacy","Some","3XAFrOZbJYdMaHGP4qutqs"
6,"LP5","John Moreland","A Thought is Just a Passing Train","3D7kWYTr1HHWX4B79Z1m2r"
6,"Yesterwynde","Nightwish","Perfume Of The Timeless","4UNYF5dLLQ9acbNxenGTpc"
6,"Blood Sugar Sex Magik","Red Hot Chili Peppers","Give It Away","0uppYCG86ajpV2hSR3dJJ0"
6,"Dream Your Life Away","Vance Joy","Georgia","429EttO8gs0bDo2SQfUNSm"
6,"Stick Season","Noah Kahan","Dial Drunk","0caJ2wkqp4UmXBwdR2JvB5"
6,"Dark Lane Demo Tapes","Drake","Chicago Freestyle (feat. Giveon)","4wVOKKEHUJxHCFFNUWDn0B"
6,"Burnout","Secondhand Sound","Kayla Klein","3Jbi6NhNmjURcVN9D4PsTh"
6,"Love Gun","KISS","Love Gun","0SPBrxOUEMIKugXR4bFhxs"
6,"Double Or Nothing (& Metro Boomin)","Big Sean","Pull Up N Wreck (& Metro Boomin)","7DuvVy7JfFgXwWlVzyyPys"
6,"Sincerely, Kentrell","YoungBoy Never Broke Again","Bad Morning","14RtRKcWhxg2qPGLMR21tf"
6,"Chris Brown (Expanded Edition)","Chris Brown","Say Goodbye","5F7IJrXD6Fa3EmqoYE0gU4"
6,"7","David Guetta","Say My Name","3MoV1UsAJmz64LHqyiRMp0"
6,"Future Nostalgia","Dua Lipa","Levitating (feat. DaBaby)","5nujrmhLynf4yMoMtj8AQF"
6,"Third Album","The Jackson 5","I'll Be There","5RdhBLmB4DyFHLglRrfx63"
6,"UTOPIA","Travis Scott","TELEKINESIS (feat. SZA & Future)","1i9lZvlaDdWDPyXEE95aiq"
6,"34 Number Ones","Alan Jackson","It Must Be Love","16OFkCrdYH524sqvTPt6CT"
6,"While The World Was Burning","SAINt JHN","Gorgeous","0TmzYdnEqSzUSkr0MxGEmH"
6,"Tha Carter II","Lil Wayne","Receipt","1iQi4lFpgIPTMeGXlQqZKk"
6,"The Days / Nights","Avicii","The Nights","0ct6r3EGTcMLPtrXHDvVjc"
6,"Reasonable Doubt","JAY-Z","Brooklyn's Finest","68WCiBa9dfDU5PBhTl6MYe"
6,"death bed (coffee for your head)","Powfu","death bed (coffee for your head)","7eJMfftS33KTjuF7lTsMCx"
6,"2014 Forest Hills Drive","J. Cole","Love Yourz","2e3Ea0o24lReQFR4FA7yXH"
6,"Audioslave","Audioslave","Show Me How to Live","1Qdnvn4XlmZANCVy3XjrQo"
6,"Feathers & Fishhooks","Rayland Baxter","Olivia","40DGtj95w54IDSbA7BWn3o"
6,"Long Trip Alone","Dierks Bentley","Free And Easy (Down The Road I Go)","3JrD5PQbOAgGTKhts9Te6d"
6,"The Big Day","Chance the Rapper","Let's Go On The Run","4LvRT9c5IKxC8GHVPAAaHb"
6,"Death Race For Love","Juice WRLD","Robbery","6iaSML1PIYq936g62BDtBq"
6,"Fine Line","Harry Styles","Sunflower, Vol. 6","6iYMfxznTBlcVOgRHab2W0"
6,"Drip Harder","Lil Baby","Never Recover (Lil Baby & Gunna, Drake)","6wWaVoUOzLQJHd3bWAUpdZ"
6,"Effected","Cozz","Zendaya (feat. J. Cole)","7jmTA4qUoE3powcTpw3dvF"
6,"÷","Ed Sheeran","Perfect","0tgVpDi06FyKpA1z0VMD4v"
6,"In A Tidal Wave Of Mystery","Capital Cities","Safe And Sound","6Z8R6UsFuGXGtiIxiD8ISb"
6,"Sunday Morning","Parmalee","Sunday Morning","0BzIw053LdsgAu8Sb1baIn"
6,"Sugar Honey Iced Tea","Latto","Brokey","1JF8LkQWZ8grXb2emqrNKn"
6,"Born and Raised","John Mayer","Walt Grace's Submarine Test, January 1967","5S3NpJBqacEUrxceiAy5lI"
6,"Astroworld","Kyle Lee","Still Bangin Screw","4yLqXbzW0V3HZNcBugyMkE"
6,"The Lady Killer","CeeLo Green","Fool for You (feat. Philip Bailey)","4QNUrye1HgJPOpDjiporuR"
6,"Mouthful Of Love","Young Heart Attack","Mouthful Of Love","3Vh5P89kid3dIQdkLMktTg"
6,"Wild Ones","Flo Rida","Wild Ones (feat. Sia)","1NpW5kyvO4XrNJ3rnfcNy3"
6,"Sensational","Yung Gravy","Whip A Tesla","6nsyYPCDUSacgXci9mvWln"
6,"Boys Of Faith","Zach Bryan","Boys Of Faith (feat. Bon Iver)","6pRRHgDjfIGhTUCGlHX2p8"
6,"Collection One","SAINt JHN","N***a Sh*t (Swoosh)","6YapMTu34xuchs2ggp0k3Q"
6,"The London (feat. J. Cole & Travis Scott)","Young Thug","The London (feat. J. Cole & Travis Scott)","7DcvwMAiqKJQD1rrdfxSDx"
6,"Paint Horse","Benjamin Dakota Rogers","Goodnight V2","5BJbzW7EZYFGdjR5AXizeF"
6,"Keanu Reeves","Logic","Keanu Reeves","25F6MWrnFBCXVnpN4n76EK"
6,"Her Loss","Drake","Circo Loco","7GeTsDIc5ykNB6lORO6Cee"
6,"The Papercut Chronicles II","Gym Class Heroes","Stereo Hearts (feat. Adam Levine)","0qOnSQQF0yzuPWsXrQ9paz"
6,"Ready to Die","The Notorious B.I.G.","One More Chance - 2005 Remaster","5onGESUxi3P9xLt311oS59"
6,"SYRE","Jaden","Lost Boy","3Qig3auHwFlgO00p5QM6oJ"
6,"There Is a Cloud","Elevation Worship","Do It Again","3iOpiHDobxZO7S4p9Y2Fgu"
6,"Led Zeppelin II","Led Zeppelin","Moby Dick - Intro / Outro Rough Mix","4lZjT7PLaWPIcm2InIDU2k"
6,"See You Try","Craig Campbell","Outskirts of Heaven","6gcNSi6b9gvDBjYO059lrF"
6,"Port Saint Joe","Brothers Osborne","Pushing Up Daisies (Love Alive)","1IxMWIX1soqNONa7H0LD6U"
6,"Being There (Deluxe Edition)","Wilco","New Madrid - Live at the Troubadour 11/12/96; 2017 Remaster","6MITV3OgJCsk9YQKDQYZSH"
6,"Need You Now","Lady A","Need You Now","7h70RTLbnhDyPGXjl3iEhh"
6,"Camelot","NLE Choppa","Camelot","4sWuPniHClkInYAnzXAYUF"
6,"Never How You Plan","JERREAU","Really Got It","7JNtiT1CLAfy95gHRHE6WH"
6,"ARIZONA BABY","Kevin Abstract","Peach","5JRMqkR82k2fdDEAim9SCN"
6,"The Eminem Show","Eminem","Without Me","7lQ8MOhq6IN2w8EYcFNSUk"
6,"Overexposed","Maroon 5","Ladykiller","6zToUnYipYu4v70FNHXAaf"
6,"Freakin' Out On The Interstate","Briston Maroney","Freakin' Out On the Interstate","0awZwmlC6pxH65KTZpadmX"
6,"Man On The Moon III: The Chosen","Kid Cudi","Elsie's Baby Boy (flashback)","3mewjGmX8zeWWa9W8Pzbq9"
6,"American Teen","Khalid","Let's Go","6AIccJIWHGK26xi34FAkwl"
6,"Whiskey Myers","Whiskey Myers","Die Rockin","6xTUugw5mF45X4yuUa0i28"
6,"Flex","Piff Marti","Flex","5cD0SQXZshc0DLmfVFaT8v"
6,"Born Sinner","J. Cole","Born Sinner (feat. James Fauntleroy)","47A2jHhdcuOozYPYhttXPs"
6,"Shanghai","A$AP ANT","Shanghai","4rPXtBJ4VzIB2dWQdzM08T"
6,"Enter The Wu-Tang (36 Chambers) [Expanded Edition]","Wu-Tang Clan","Wu-Tang: 7th Chamber","5wcY4XgawQ2se8VjDLhedQ"
6,"Mr. Saxobeat","Alexandra Stan","Mr. Saxobeat - Radio Edit","7e320tQuzm28o3vpHMSgjz"
6,"Lace Up","mgk","Wild Boy","5jcMhhJ0gXhtruaFIBbL3t"
6,"Trappin Aint Eazy Vol 1","Young Money","Uoeno - Remix","2wtJbMAEeCICHkszAggSw4"
6,"Super Hits","Shenandoah","Two Dozen Roses","2s1gKDfyy4wTv5gzZleWUT"
6,"18 Months","Calvin Harris","Feel So Close - Radio Edit","1gihuPhrLraKYrJMAEONyc"
6,"j's lullaby (darlin' i'd wait for you)","Delaney Bailey","j's lullaby (darlin' i'd wait for you)","7LNm1oWd6PniO9wRYpNY5o"
6,"III","49 Winchester","Hays, Kansas","7yJrEbGfBQ7lhjG2xcAeZq"
6,"Strictly 4 My N.I.G.G.A.Z...","2Pac","I Get Around","4voEoczU7Ijborps9XF1n3"
6,"Time","Free Nationals","Time","05v5mPkLAOoa7M5tnXXOwq"
6,"Sexual Eruption","Snoop Dogg","That's That Shit","3J58iVk8OXYAGG4YvOKG8u"
6,"KEEP IT UP","Rex Orange County","KEEP IT UP","0ioTTk5l0Zz7Oh48qEocgj"
6,"Passive Me, Aggressive You","The Naked And Famous","Young Blood","25nzKGDiua1lE9Qo5V19GL"
6,"IGOR","Tyler, The Creator","EARFQUAKE","5hVghJ4KaYES3BFUATCYn0"
6,"Higher","Chris Stapleton","Loving You On My Mind","28UbGXKOcm70brxGctiek4"
6,"Accidentally In Love","Counting Crows","Accidentally In Love","4ccM2xBxicGigjLqt6A0YY"
6,"Silver Side Up","Nickelback","How You Remind Me","0gmbgwZ8iqyMPmXefof8Yf"
6,"Black On Both Sides","Mos Def","Ms. Fat Booty","0IVAlb0cFCH1cQ974iR1TU"
6,"Give It To Me","Matt Sassari","Give It To Me - Full Vocal Mix","5ZduaRci3iNUiDfJbBfAaf"
6,"Black Star Elephant","Nico & Vinz","In Your Arms","0LH5xRQz5D36FpIkYUFv2e"
6,"SATURATION II","BROCKHAMPTON","SWEET","2DgMxFMUQRPthW4ROhjen1"
6,"What Box?","Terry Presume","Personal","2nXa9R1HW85cFPDFxmnutP"
6,"Bottles and Bibles","Tyler Childers","Detroit","5AxF1sEQrbTWtyQUoXVlF3"
6,"Reckless","The Steeldrivers","Where Rainbows Never Die","2gE58DQyqgsvsK87SWUN62"
6,"Highwayman 2","The Highwaymen","American Remains","4REjaHRPmVb7btssqChJSy"
6,"Efil4zaggin","N.W.A.","Real Niggaz Don't Die","0KhdSmqJRlxuGe4SUhkKOm"
6,"Wild","Carter Faith","Wild","6l3bRfHOeki9Qvwtto6gvJ"
6,"Detroit Deli (A Taste Of Detroit)","Slum Village","Selfish","7sZCAHP2duHwr5M5K7lHsb"
6,"JACKBOYS 2","Travis Scott","KICK OUT","5P03xImM2uFukzoty7NDw7"
6,"Colors and Shapes","Mac Miller","Colors and Shapes","1Hgko2YssPJNjOhfJgJ6uo"
6,"Major Key","DJ Khaled","Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)","4o1zYFH5QWKu3E4MiC6lgE"
6,"Dynasty","KISS","I Was Made For Lovin' You","07q0QVgO56EorrSGHC48y3"
6,"LABRINTH, SIA & DIPLO PRESENT... LSD","Sia","Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)","6k71NlTnn41Vk7RJX7CSbY"
6,"OTW","Khalid","OTW","6Hgh47WXVKtXN5zGOu0hjI"
6,"Wide Open","Jason Aldean","Big Green Tractor","1YWM2rkA6Aqto0v08edz44"
6,"WE DON'T TRUST YOU","Future","Type Shit","15dWsK6pH4OAEKD2aUt1aY"
6,"Lift Your Spirit","Aloe Blacc","The Man","2stPxcgjdSImK7Gizl8ZUN"
6,"Thee Sacred Souls","Thee Sacred Souls","Easier Said Than Done","4zIeRcsaho6lZuaXEYR1y3"
6,"Take Care","Drake","Lord Knows","1QBwk6GTCxVdC2hoSw9tlM"
6,"WE DON'T TRUST YOU","Future","Claustrophobic","2dEnQVj4DqzvaUgWOy33UW"
6,"Tha Carter V","Lil Wayne","Perfect Strangers","4E3qImtJzRqLt8ZZyLceOE"
6,"Appetite For Destruction","Guns N' Roses","Welcome To The Jungle","0G21yYKMZoHa30cYVi1iA8"
6,"AT.LONG.LAST.A$AP","A$AP Rocky","Wavybone (feat. Juicy J & UGK)","5cYZm4KeDKM8Pw8z5XRKJt"
6,"THE FIRST TIME","The Kid LAROI","NIGHTS LIKE THIS","1XBYiRV30ykHw5f4wm6qEn"
